device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,battery_health_score,battery_health
22,3000,3.2,7.4,26.6,28.4,1,2.6,11.4,3,2,8,10.0,1.73,71.65,Healthy
43,4000,7.7,12.1,31.7,53.0,6,2.1,19.1,2,3,5,10.0,2.87,40.72,Poor
25,4000,6.0,8.8,28.7,70.1,7,7.4,8.2,2,2,5,10.0,2.58,52.96,Moderate
3,4000,6.8,10.3,31.0,41.8,1,5.2,15.4,2,1,8,10.0,2.95,65.52,Healthy
25,3000,7.1,11.0,33.8,95.0,6,1.6,11.3,2,3,5,10.0,3.34,38.89,Poor
39,5000,9.5,15.7,31.7,39.4,3,1.6,11.5,1,3,6,10.0,2.86,42.47,Poor
8,4000,9.1,12.5,30.4,80.0,7,7.9,9.5,2,3,4,10.0,3.03,50.07,Moderate
4,5000,6.1,10.4,34.8,40.5,6,1.4,14.7,2,3,6,10.0,3.57,56.08,Moderate
31,4000,5.8,7.3,30.8,55.3,0,1.6,9.2,1,3,8,10.0,2.64,56.08,Moderate
19,5000,4.4,6.2,32.3,66.4,6,7.8,13.0,1,3,6,10.0,3.45,52.92,Moderate
10,5000,7.0,10.5,34.2,70.8,3,3.0,14.7,1,3,6,10.0,3.53,49.61,Moderate
14,3000,6.9,10.8,31.9,62.9,4,2.0,15.1,2,3,5,10.0,2.93,52.1,Moderate
31,5000,4.0,6.1,33.0,39.2,4,5.1,12.8,3,3,7,10.0,3.42,53.01,Moderate
27,4500,6.9,10.6,34.7,48.4,5,4.5,13.8,2,3,6,10.0,3.77,44.43,Poor
21,3000,7.5,11.3,29.4,36.5,4,3.3,10.1,3,3,6,10.0,2.45,58.58,Healthy
40,4000,3.3,3.4,26.0,92.1,7,0.9,7.9,1,1,4,10.0,1.46,54.18,Moderate
16,3000,5.9,9.4,34.7,25.0,3,4.4,11.6,1,3,7,10.0,3.76,55.21,Moderate
25,4500,5.4,8.9,30.7,36.2,1,5.6,11.7,1,2,8,10.0,2.93,58.94,Healthy
43,4500,5.5,9.6,30.8,46.6,7,4.3,11.7,2,2,5,10.0,2.84,45.14,Poor
6,5000,3.6,7.2,26.8,94.4,7,2.8,15.6,3,2,4,10.0,1.81,62.18,Healthy
41,4500,1.8,3.2,31.2,60.1,7,5.5,10.2,2,2,4,10.0,3.03,47.49,Poor
25,4500,4.0,7.4,28.9,16.9,5,3.1,3.2,2,3,7,10.0,2.31,66.14,Healthy
24,4500,3.7,5.6,28.8,55.6,4,1.4,0.0,1,2,7,10.0,2.15,63.09,Healthy
9,4500,6.2,7.9,30.0,64.8,5,2.3,10.9,1,2,6,10.0,2.49,61.75,Healthy
44,4000,6.2,10.3,33.0,18.3,4,3.6,15.1,1,2,7,10.0,3.29,47.25,Poor
18,4000,6.1,9.9,31.3,87.1,3,6.6,9.0,1,2,5,10.0,3.12,47.48,Poor
10,3000,2.7,4.1,31.7,49.2,6,7.7,19.4,1,3,6,10.0,3.3,62.51,Healthy
12,5000,3.3,4.8,24.9,19.4,1,3.5,10.8,1,3,8,10.0,1.41,82.66,Healthy
7,4000,4.3,6.9,35.3,33.1,4,3.9,22.0,2,3,7,10.0,3.86,59.13,Healthy
39,4500,5.5,8.0,33.6,70.8,0,2.4,9.6,2,3,8,10.0,3.37,44.02,Poor
3,5000,4.8,7.7,31.6,78.3,7,0.7,17.9,3,1,5,10.0,2.75,58.31,Healthy
46,4000,6.1,8.3,30.1,70.0,4,1.5,8.0,2,3,5,10.0,2.46,43.74,Poor
30,3000,7.5,10.4,32.9,82.8,3,3.4,15.4,1,3,6,10.0,3.27,41.87,Poor
27,4500,3.5,3.9,31.0,47.5,3,3.7,13.0,1,1,8,10.0,2.84,61.23,Healthy
10,5000,3.6,7.6,28.4,83.4,7,3.4,11.8,3,3,4,10.0,2.22,58.59,Healthy
42,4000,5.8,8.7,26.5,53.4,0,1.2,11.8,1,1,8,10.0,1.61,58.8,Healthy
0,5000,5.3,9.2,29.6,49.8,6,5.0,17.1,3,2,5,10.0,2.61,65.06,Healthy
48,4000,7.0,9.4,28.9,23.2,1,0.4,9.2,3,3,8,10.0,2.11,55.87,Moderate
46,3000,5.5,8.1,31.4,78.8,0,6.7,10.6,1,1,8,10.0,3.18,42.76,Poor
37,4500,9.0,14.0,35.9,43.8,5,5.4,23.7,2,1,6,10.0,4.12,35.12,Poor
23,3000,2.3,5.0,28.4,86.6,4,3.2,12.8,2,1,5,10.0,2.19,56.73,Moderate
46,4500,7.2,10.2,31.4,72.1,3,1.7,16.3,2,2,6,10.0,2.78,40.46,Poor
30,4500,5.9,8.4,35.3,10.5,1,1.6,8.9,3,1,9,10.0,3.69,55.07,Moderate
40,5000,2.7,3.2,30.6,58.5,7,3.8,7.4,2,3,5,10.0,2.77,51.19,Moderate
45,4000,1.4,3.0,30.1,50.8,4,1.6,13.9,3,2,7,10.0,2.47,55.01,Moderate
25,3000,3.2,3.9,38.2,50.4,0,9.8,11.2,3,3,8,10.0,4.98,46.01,Poor
48,3000,7.9,10.4,30.4,14.4,6,9.4,9.1,1,3,6,10.0,3.14,47.89,Poor
4,3000,7.7,11.8,32.1,47.8,5,6.7,1.7,1,3,6,10.0,3.31,57.38,Moderate
19,5000,5.2,8.5,32.7,54.9,4,9.0,1.1,2,1,6,10.0,3.64,51.33,Moderate
40,5000,4.8,6.0,29.8,39.6,0,9.8,0.4,1,3,8,10.0,3.01,55.57,Moderate
10,5000,3.8,5.0,33.2,24.3,6,3.5,11.8,2,3,6,10.0,3.33,63.81,Healthy
32,4500,5.1,7.6,33.9,15.1,2,4.7,4.7,3,2,8,10.0,3.59,54.69,Moderate
37,3000,4.6,8.5,31.6,76.0,2,4.5,1.4,1,3,7,10.0,3.05,45.43,Poor
26,4500,8.9,10.5,35.9,69.9,3,10.0,5.7,2,2,7,10.0,4.45,39.23,Poor
33,3000,3.0,5.0,29.8,49.2,6,5.1,0.5,1,3,6,10.0,2.68,56.4,Moderate
14,3000,6.3,10.1,32.2,58.7,6,5.6,7.0,1,3,5,10.0,3.26,51.84,Moderate
31,4000,9.0,12.8,31.9,27.7,1,6.4,6.7,3,2,8,10.0,3.25,51.53,Moderate
20,3000,7.0,10.2,29.6,65.6,3,2.1,12.5,1,2,6,10.0,2.4,55.59,Moderate
45,5000,3.3,5.2,33.8,24.1,7,4.0,10.8,2,3,6,10.0,3.52,47.72,Poor
4,5000,2.4,3.6,26.9,54.6,4,7.1,7.6,1,3,7,10.0,2.14,75.47,Healthy
5,5000,6.0,10.8,35.0,72.5,5,8.1,13.3,3,2,6,10.0,4.12,48.05,Poor
37,4000,5.8,8.8,32.4,68.7,2,6.1,3.8,3,3,7,10.0,3.36,44.24,Poor
21,4000,8.0,12.8,36.0,95.4,3,2.2,7.6,3,2,7,10.0,3.9,37.22,Poor
17,4500,6.6,10.3,33.0,59.6,0,1.5,6.1,2,3,8,10.0,3.15,54.15,Moderate
13,3000,4.5,7.5,31.1,79.7,1,2.5,9.7,3,3,7,10.0,2.78,57.37,Moderate
9,3000,4.4,5.8,33.5,35.0,2,6.6,0.0,3,3,8,10.0,3.64,63.18,Healthy
45,5000,2.9,4.5,26.8,68.3,1,0.5,21.4,2,3,7,10.0,1.63,57.5,Moderate
12,5000,5.8,8.6,28.7,92.8,1,1.0,11.8,2,3,6,10.0,2.11,58.33,Healthy
30,5000,2.7,3.3,28.8,57.4,2,1.2,11.9,2,2,8,10.0,2.15,63.95,Healthy
29,5000,7.3,11.9,33.6,48.6,0,5.4,0.0,2,3,9,10.0,3.58,48.45,Poor
2,5000,6.7,8.0,29.9,49.5,6,3.5,11.1,2,2,5,10.0,2.56,65.32,Healthy
29,5000,6.6,11.3,27.9,62.9,7,0.4,8.9,1,2,5,10.0,1.87,53.55,Moderate
5,3000,2.9,3.0,30.2,55.4,6,11.1,15.6,3,1,7,10.0,3.21,68.01,Healthy
28,4000,5.2,7.6,27.5,22.5,5,4.0,8.6,2,3,7,10.0,2.05,66.27,Healthy
7,5000,4.7,8.0,32.2,54.4,0,4.0,8.2,3,3,8,10.0,3.14,62.18,Healthy
43,3000,5.7,7.4,32.0,81.5,6,15.8,9.7,1,3,5,10.0,3.99,36.25,Poor
44,5000,6.6,10.3,30.5,66.2,7,2.1,16.9,1,3,4,10.0,2.62,40.78,Poor
42,4500,4.5,7.0,28.3,81.1,0,10.6,2.1,2,3,7,10.0,2.73,48.61,Poor
43,4500,4.5,7.1,35.2,36.7,1,5.4,1.3,3,3,8,10.0,3.94,44.61,Poor
32,3000,6.9,9.9,32.6,50.6,6,10.4,0.0,3,3,5,10.0,3.72,43.59,Poor
16,4000,3.2,4.4,31.2,55.8,0,1.7,15.4,1,3,8,10.0,2.75,64.2,Healthy
47,4500,4.0,4.4,27.8,59.1,4,4.2,14.8,1,3,7,10.0,2.12,55.26,Moderate
10,4500,5.5,8.2,31.3,76.9,5,8.3,4.0,1,3,5,10.0,3.25,53.5,Moderate
12,4000,7.3,11.9,34.9,70.3,4,3.9,2.9,2,1,6,10.0,3.78,45.83,Poor
10,4500,3.6,4.9,29.9,97.1,0,2.4,14.8,2,3,8,10.0,2.48,62.27,Healthy
30,5000,9.1,13.2,31.1,81.9,7,5.0,2.8,1,2,5,10.0,2.97,40.88,Poor
27,4000,2.8,5.8,30.4,26.9,0,2.9,8.6,3,3,10,10.0,2.64,66.8,Healthy
43,4500,8.6,12.7,32.3,38.3,2,3.0,7.3,2,3,6,10.0,3.09,42.36,Poor
5,4000,7.9,12.2,32.7,10.5,7,2.4,26.3,3,2,5,10.0,3.15,60.86,Healthy
40,5000,2.6,4.5,33.2,31.5,7,2.1,9.2,1,3,5,10.0,3.24,49.61,Moderate
15,4500,2.2,3.2,32.0,27.8,2,7.8,16.4,2,3,7,10.0,3.39,65.35,Healthy
3,3000,6.9,11.1,32.5,59.7,3,0.2,12.3,1,3,7,10.0,2.93,59.13,Healthy
34,4500,4.7,8.1,30.4,23.4,1,2.7,7.6,2,3,9,10.0,2.63,60.81,Healthy
47,4500,3.5,6.1,31.4,41.9,1,1.3,7.1,3,2,8,10.0,2.75,51.58,Moderate
25,5000,9.1,14.7,33.5,23.4,2,2.0,10.4,1,3,6,10.0,3.3,48.18,Poor
11,3000,3.1,3.0,28.5,61.2,4,5.0,10.4,3,2,7,10.0,2.36,69.64,Healthy
10,3000,4.0,4.9,32.7,46.6,3,4.0,7.5,3,3,6,10.0,3.27,61.24,Healthy
36,3000,4.3,5.9,31.8,38.0,2,5.2,12.8,3,3,8,10.0,3.14,55.04,Moderate
24,5000,1.0,3.0,25.6,40.7,7,2.0,10.2,2,1,5,10.0,1.46,70.94,Healthy
17,5000,5.7,7.8,29.6,52.3,5,1.3,6.5,3,3,5,10.0,2.34,59.98,Healthy
18,5000,3.7,6.4,29.1,89.6,5,1.4,8.2,3,2,5,10.0,2.23,56.14,Moderate
22,5000,7.1,10.8,33.8,64.1,6,0.8,12.5,2,2,5,10.0,3.28,45.3,Poor
37,5000,7.4,10.9,31.6,88.3,3,1.9,4.7,1,2,5,10.0,2.85,39.15,Poor
17,3000,6.0,8.7,36.4,56.0,1,2.4,4.7,3,3,8,10.0,4.0,49.49,Moderate
25,4000,6.0,8.6,32.5,93.3,7,3.0,3.6,2,3,5,10.0,3.15,43.52,Poor
5,5000,5.8,8.5,35.6,34.9,5,1.5,8.2,1,2,6,10.0,3.75,56.84,Moderate
3,4000,4.1,7.5,30.2,59.1,1,8.3,8.8,2,3,7,10.0,3.0,64.76,Healthy
43,4500,4.3,4.6,32.0,31.2,5,6.5,4.4,2,2,7,10.0,3.28,52.24,Moderate
28,4500,8.1,13.5,33.2,28.6,1,4.5,10.0,2,3,7,10.0,3.42,48.56,Poor
33,5000,7.0,12.7,28.4,55.2,4,0.1,10.0,1,3,7,10.0,1.98,53.63,Moderate
16,4500,5.9,10.1,31.9,68.6,2,2.0,14.6,1,3,6,10.0,2.93,52.5,Moderate
42,4000,6.7,9.1,35.7,20.7,7,1.4,14.5,3,2,5,10.0,3.77,41.41,Poor
42,4500,5.4,7.6,29.3,20.1,5,1.5,0.0,3,3,7,10.0,2.29,58.05,Healthy
15,4500,5.9,9.8,30.5,37.1,5,4.1,11.4,3,3,6,10.0,2.77,60.07,Healthy
1,4000,6.7,9.8,34.2,79.3,5,1.2,0.1,3,2,5,10.0,3.4,51.81,Moderate
33,4500,1.4,3.0,25.7,40.1,6,1.9,12.8,3,2,6,10.0,1.47,68.57,Healthy
7,5000,7.3,10.9,34.5,35.0,3,2.8,12.7,1,3,6,10.0,3.6,55.38,Moderate
12,4000,7.2,9.6,29.5,84.1,6,1.5,5.0,2,2,5,10.0,2.32,55.65,Moderate
41,4000,3.9,5.8,31.5,42.0,2,7.2,11.7,3,1,7,10.0,3.23,50.97,Moderate
7,3000,8.0,10.8,36.3,72.9,1,11.5,4.8,2,1,7,10.0,4.66,45.18,Poor
29,3000,1.1,3.0,30.2,86.2,7,7.9,9.3,2,2,5,10.0,2.97,51.37,Moderate
31,4000,6.2,8.5,34.4,62.2,1,2.2,10.4,3,3,7,10.0,3.52,45.37,Poor
35,4000,5.6,8.4,25.9,67.1,2,3.1,8.7,2,2,7,10.0,1.61,59.09,Healthy
46,3000,4.9,6.9,33.6,62.0,0,0.8,13.7,2,2,9,10.0,3.23,45.48,Poor
29,5000,5.5,8.7,32.2,21.7,0,4.5,6.1,2,3,8,10.0,3.2,57.12,Moderate
0,4500,6.7,10.8,28.1,86.3,2,0.2,12.5,2,3,6,10.0,1.91,63.6,Healthy
42,4500,1.9,3.1,31.8,49.1,1,0.7,3.8,2,2,8,10.0,2.82,54.76,Moderate
38,4500,7.5,10.6,32.8,39.5,5,4.2,0.0,2,2,5,10.0,3.3,43.53,Poor
16,4000,4.7,6.5,30.8,42.3,7,5.3,1.4,2,3,6,10.0,2.92,61.15,Healthy
19,5000,7.5,13.7,35.1,54.1,3,1.7,5.0,2,3,6,10.0,3.65,43.96,Poor
23,3000,6.8,11.1,33.1,64.2,0,3.6,13.3,2,3,8,10.0,3.32,49.42,Moderate
21,5000,4.6,6.8,32.3,74.4,5,8.0,12.7,2,3,6,10.0,3.47,50.21,Moderate
28,5000,5.3,7.4,32.5,69.9,6,0.8,8.9,1,3,5,10.0,2.97,47.7,Poor
21,4500,5.5,6.7,32.0,41.6,5,10.8,0.0,1,2,6,10.0,3.62,55.05,Moderate
43,3000,8.7,14.2,33.9,29.6,5,10.3,19.1,1,3,6,10.0,4.02,37.03,Poor
8,5000,3.2,4.1,29.0,70.0,2,7.1,2.4,2,3,6,10.0,2.64,65.47,Healthy
36,3000,4.6,8.0,28.2,42.8,4,4.1,11.8,3,3,7,10.0,2.22,58.08,Healthy
9,4000,2.3,4.3,32.3,71.4,2,4.4,8.0,3,3,6,10.0,3.2,59.11,Healthy
35,4500,5.7,10.0,33.9,51.1,1,2.0,12.0,1,3,8,10.0,3.4,46.36,Poor
36,3000,4.3,7.1,31.4,76.1,6,1.3,16.6,2,3,6,10.0,2.75,47.11,Poor
27,4000,4.5,6.5,28.1,16.6,7,4.5,10.9,3,2,5,10.0,2.23,64.49,Healthy
27,4000,8.5,12.7,32.3,34.5,7,9.6,13.5,3,2,6,10.0,3.6,47.64,Poor
41,4000,3.9,5.8,26.5,18.8,7,4.5,25.4,2,3,5,10.0,1.85,62.09,Healthy
42,5000,5.2,7.5,33.0,64.4,7,0.8,15.1,2,3,6,10.0,3.09,43.07,Poor
20,5000,4.6,5.3,32.4,9.8,2,6.1,1.9,1,3,9,10.0,3.35,66.6,Healthy
23,4500,4.7,4.9,35.6,18.4,0,0.3,0.0,2,3,8,10.0,3.67,58.49,Healthy
41,4500,11.0,17.3,34.4,38.2,0,5.6,12.7,1,3,8,10.0,3.79,36.8,Poor
39,4000,2.0,3.0,32.1,73.6,7,11.5,7.7,2,2,6,10.0,3.7,45.8,Poor
1,4500,6.8,11.1,32.1,44.1,5,8.1,14.0,2,3,6,10.0,3.43,59.4,Healthy
7,5000,10.4,15.2,32.2,73.8,2,3.7,0.0,3,1,7,10.0,3.11,50.98,Moderate
47,4500,7.7,11.5,32.3,51.5,5,3.7,15.8,2,3,6,10.0,3.16,39.56,Poor
26,3000,5.6,9.3,34.0,36.4,3,12.2,9.5,1,2,7,10.0,4.19,48.45,Poor
21,5000,3.2,6.3,27.0,59.7,2,1.4,20.4,2,2,7,10.0,1.74,66.45,Healthy
36,4000,8.1,11.8,33.9,41.3,3,12.7,10.0,1,1,7,10.0,4.2,41.19,Poor
26,4000,7.4,10.1,31.8,30.3,6,2.6,12.7,3,3,6,10.0,2.96,54.18,Moderate
28,4500,2.4,4.9,32.7,55.6,7,15.0,8.1,3,2,6,10.0,4.1,49.15,Poor
2,5000,4.9,7.0,29.4,76.9,0,0.4,7.7,1,3,7,10.0,2.22,66.76,Healthy
43,4000,3.1,4.1,25.5,37.3,6,1.7,11.5,1,3,6,10.0,1.41,64.21,Healthy
12,4000,1.0,3.0,29.6,36.0,4,1.9,8.5,3,3,7,10.0,2.37,71.92,Healthy
44,5000,3.0,3.8,31.7,77.1,3,7.6,7.0,2,3,6,10.0,3.29,44.4,Poor
9,5000,5.7,9.3,32.2,28.7,2,4.6,11.8,2,1,8,10.0,3.18,63.88,Healthy
35,4000,6.7,8.7,31.5,57.1,1,2.3,7.1,2,3,7,10.0,2.86,49.8,Moderate
8,4500,4.9,7.4,34.4,61.8,1,3.6,12.0,2,3,7,10.0,3.64,55.61,Moderate
26,4500,8.2,12.6,35.1,76.5,2,12.1,2.1,2,2,7,10.0,4.43,37.09,Poor
33,4500,7.6,10.7,35.4,55.8,0,2.3,10.0,1,3,7,10.0,3.77,41.41,Poor
0,3000,5.2,9.5,36.5,39.2,7,4.6,9.0,1,3,6,10.0,4.19,54.68,Moderate
31,5000,5.0,8.4,35.9,52.2,0,6.8,0.0,2,3,8,10.0,4.22,44.19,Poor
24,4000,6.3,8.9,29.2,46.4,0,7.4,3.9,3,3,9,10.0,2.71,61.61,Healthy
28,3000,5.5,8.1,30.4,47.8,2,7.7,0.0,3,3,7,10.0,3.0,55.29,Moderate
6,4500,2.6,4.9,28.5,35.2,1,5.2,10.5,2,2,8,10.0,2.37,75.27,Healthy
48,3000,4.9,7.4,31.8,72.4,7,2.8,6.0,2,2,5,10.0,2.95,39.78,Poor
2,4000,6.8,11.6,36.8,66.7,4,1.2,8.4,1,3,6,10.0,4.01,48.01,Poor
19,4000,8.1,12.8,34.1,5.3,1,1.3,16.7,3,1,8,10.0,3.39,57.18,Moderate
19,5000,7.4,11.4,31.2,60.5,0,7.1,10.0,2,3,8,10.0,3.15,53.96,Moderate
29,4500,6.2,9.5,30.9,83.7,2,2.9,11.5,1,3,7,10.0,2.77,48.41,Poor
34,4500,8.4,15.8,32.1,17.6,2,4.7,7.6,1,3,8,10.0,3.16,49.09,Poor
34,3000,6.3,8.5,29.3,95.3,4,3.0,6.3,2,2,6,10.0,2.39,47.19,Poor
48,4500,5.3,6.9,30.9,88.1,1,6.1,2.8,2,2,7,10.0,3.01,41.4,Poor
38,3000,8.5,12.4,30.3,74.6,0,7.3,13.6,1,3,7,10.0,2.95,43.19,Poor
26,4000,6.9,11.8,28.9,24.9,7,1.0,17.7,1,2,5,10.0,2.14,58.07,Healthy
25,4000,8.1,9.7,31.9,53.4,4,6.3,15.9,1,2,6,10.0,3.26,50.19,Moderate
13,4000,3.1,3.0,31.6,39.8,7,3.7,4.1,2,2,6,10.0,2.99,65.06,Healthy
16,4000,3.8,5.3,30.2,42.9,0,2.3,16.3,1,2,8,10.0,2.54,67.15,Healthy
17,4000,3.9,7.9,31.3,25.7,7,3.4,9.2,1,2,6,10.0,2.89,61.53,Healthy
44,3000,5.9,8.8,36.0,67.1,1,5.6,17.4,3,3,7,10.0,4.17,34.77,Poor
28,4000,9.1,12.6,36.0,60.5,4,5.9,11.9,2,1,6,10.0,4.18,37.32,Poor
19,3000,3.2,5.7,31.5,46.7,0,4.7,11.6,1,3,8,10.0,3.03,61.71,Healthy
26,4000,7.3,12.6,34.3,89.1,3,2.3,11.7,2,3,6,10.0,3.5,38.14,Poor
17,3000,3.1,4.0,31.9,60.6,2,0.4,1.5,3,3,7,10.0,2.8,61.1,Healthy
3,3000,9.7,15.1,33.9,56.4,1,3.9,3.7,1,3,7,10.0,3.53,52.05,Moderate
0,3000,2.3,3.6,26.8,46.8,2,7.3,6.9,2,2,7,10.0,2.12,78.51,Healthy
0,4500,7.0,11.0,34.6,32.1,6,1.8,8.2,3,3,5,10.0,3.55,57.31,Moderate
25,3000,7.3,10.4,33.6,35.9,0,3.3,10.6,2,2,8,10.0,3.42,52.7,Moderate
44,3000,6.7,10.7,31.4,51.8,4,2.2,7.7,3,3,6,10.0,2.82,43.76,Poor
19,4000,3.7,6.5,33.4,60.2,0,1.1,7.5,2,3,8,10.0,3.21,56.24,Moderate
22,3000,3.4,5.8,29.7,46.4,6,3.5,16.2,1,2,5,10.0,2.53,59.89,Healthy
9,3000,8.0,10.4,32.6,7.9,5,1.7,16.8,2,3,7,10.0,3.08,64.55,Healthy
10,5000,7.6,10.0,35.4,45.0,3,5.1,13.0,3,3,6,10.0,3.97,51.12,Moderate
40,4500,7.6,10.7,34.4,14.8,3,8.3,6.4,1,3,7,10.0,3.98,44.98,Poor
40,5000,7.8,12.0,37.5,54.5,7,4.6,12.1,3,2,4,10.0,4.43,28.47,Poor
4,4000,2.4,4.2,30.7,45.6,1,1.1,16.4,2,2,7,10.0,2.58,70.7,Healthy
0,4500,2.4,3.0,35.2,65.3,6,3.2,8.8,2,3,5,10.0,3.79,58.38,Healthy
16,4500,4.2,6.6,28.1,21.8,2,3.1,16.7,1,1,8,10.0,2.13,72.85,Healthy
21,5000,4.5,7.8,32.6,65.4,5,3.5,19.7,2,2,6,10.0,3.2,51.36,Moderate
33,4500,4.3,7.2,26.1,10.6,0,7.5,14.9,3,2,9,10.0,1.99,70.91,Healthy
44,5000,6.1,8.6,28.1,48.4,5,1.1,13.1,1,2,5,10.0,1.97,51.52,Moderate
40,3000,7.7,11.2,33.7,69.0,6,3.7,11.7,3,3,5,10.0,3.48,35.99,Poor
28,5000,4.9,6.1,30.5,62.6,7,1.7,13.2,1,3,5,10.0,2.58,53.61,Moderate
3,4500,3.9,7.5,30.4,62.5,3,0.6,12.1,1,3,6,10.0,2.48,64.62,Healthy
4,4500,7.1,11.2,35.1,57.6,7,7.1,3.9,1,3,5,10.0,4.05,49.11,Poor
10,4000,4.9,5.8,29.5,30.6,4,4.4,16.7,2,3,7,10.0,2.53,70.37,Healthy
20,4000,5.7,9.8,28.4,75.6,0,3.7,10.4,2,2,8,10.0,2.23,59.18,Healthy
34,4000,4.8,7.9,31.6,80.0,1,0.9,22.2,1,2,7,10.0,2.77,47.72,Poor
11,4000,6.2,10.5,30.5,16.4,7,1.3,23.8,1,2,5,10.0,2.55,63.65,Healthy
25,4500,3.5,4.6,33.2,73.3,4,1.4,8.7,2,3,6,10.0,3.18,51.03,Moderate
18,4000,7.0,10.0,32.4,62.0,2,3.8,11.0,2,3,7,10.0,3.17,52.76,Moderate
44,5000,5.4,7.3,33.3,85.6,1,3.3,7.8,3,2,6,10.0,3.35,37.87,Poor
6,3000,4.0,8.1,30.3,34.7,2,2.1,5.2,3,2,8,10.0,2.56,69.7,Healthy
46,4500,6.6,9.3,31.8,16.3,2,6.3,9.7,1,3,8,10.0,3.24,50.54,Moderate
6,4000,4.0,5.0,25.6,55.8,3,3.1,10.2,1,2,7,10.0,1.55,76.71,Healthy
25,4500,4.1,5.4,33.6,53.6,6,3.4,3.5,3,2,6,10.0,3.43,51.9,Moderate
39,4000,3.1,4.3,27.7,37.0,7,5.6,4.4,1,3,6,10.0,2.22,60.36,Healthy
4,4500,2.1,4.7,29.0,31.1,5,1.1,0.0,3,3,6,10.0,2.17,74.32,Healthy
20,4000,6.6,10.1,31.6,59.0,6,0.8,4.2,3,3,6,10.0,2.77,53.23,Moderate
13,3000,7.8,13.0,33.0,58.8,7,3.4,14.2,3,3,5,10.0,3.29,48.52,Poor
3,4000,4.6,7.2,32.0,39.4,2,3.7,17.2,2,3,9,10.0,3.07,68.82,Healthy
22,5000,3.9,5.7,29.4,86.3,4,2.1,0.1,1,3,6,10.0,2.34,56.35,Moderate
41,4500,1.9,3.0,31.4,42.8,4,3.8,3.3,3,3,6,10.0,2.96,53.25,Moderate
19,4500,1.2,3.3,33.3,84.0,6,3.4,16.1,2,3,5,10.0,3.36,50.91,Moderate
14,5000,7.0,11.4,31.9,68.3,4,1.3,5.7,2,2,5,10.0,2.89,50.85,Moderate
44,5000,1.6,3.4,28.3,30.4,5,2.5,7.7,1,3,7,10.0,2.13,61.31,Healthy
28,3000,3.2,5.7,28.3,15.0,0,2.4,6.6,3,3,9,10.0,2.12,71.02,Healthy
7,4500,6.1,8.4,30.6,46.1,5,3.4,14.6,1,3,6,10.0,2.72,63.46,Healthy
40,3000,5.7,8.8,32.9,63.6,3,0.9,18.4,3,3,7,10.0,3.08,44.34,Poor
47,4500,6.1,10.3,28.2,63.7,5,2.9,10.4,3,3,6,10.0,2.12,47.04,Poor
18,4500,5.5,9.2,30.3,17.7,3,1.6,7.8,2,1,7,10.0,2.52,64.97,Healthy
47,3000,4.8,7.3,31.7,77.8,4,5.3,8.9,3,3,5,10.0,3.12,38.91,Poor
38,4500,3.2,6.8,26.0,79.2,7,4.9,14.5,2,3,4,10.0,1.77,52.52,Moderate
45,4500,4.2,6.9,28.7,71.5,0,12.0,12.6,3,3,7,10.0,2.93,47.74,Poor
27,3000,4.9,8.7,28.2,43.6,7,7.7,8.7,1,2,5,10.0,2.49,57.13,Moderate
45,4000,1.7,3.0,27.7,70.7,5,2.6,9.8,3,3,6,10.0,1.99,54.84,Moderate
26,3000,3.9,5.5,33.0,31.6,2,1.7,6.4,2,2,7,10.0,3.15,57.87,Moderate
3,4500,4.8,8.1,27.8,51.3,2,3.5,6.7,2,1,7,10.0,2.08,71.38,Healthy
14,5000,4.1,6.9,28.9,45.0,2,12.2,3.0,2,2,8,10.0,2.99,65.71,Healthy
34,4000,4.8,7.6,31.6,56.4,3,5.0,15.7,2,3,6,10.0,3.08,49.0,Poor
36,5000,6.8,9.4,30.2,53.7,2,1.8,0.0,2,3,7,10.0,2.51,51.9,Moderate
0,4000,7.1,11.6,30.8,8.3,0,4.2,11.4,2,2,9,10.0,2.83,72.75,Healthy
2,5000,8.5,12.0,35.6,68.0,0,8.6,9.9,1,3,8,10.0,4.28,50.47,Moderate
46,4000,2.5,4.5,29.2,18.5,5,2.2,9.5,3,3,7,10.0,2.31,59.63,Healthy
23,3000,4.7,5.9,27.0,78.0,7,3.4,6.9,1,3,5,10.0,1.9,59.73,Healthy
26,4000,8.0,11.1,30.4,79.2,5,18.1,8.5,1,2,5,10.0,3.78,42.57,Poor
39,4000,2.0,3.3,34.7,64.8,2,3.8,18.8,1,3,7,10.0,3.71,45.6,Poor
35,4000,3.1,5.3,32.6,52.4,3,1.6,10.4,3,3,7,10.0,3.07,51.85,Moderate
33,4500,4.3,6.6,31.5,37.9,1,1.2,10.8,1,3,8,10.0,2.77,57.36,Moderate
28,5000,9.6,13.9,35.5,59.7,4,2.5,11.0,2,3,5,10.0,3.79,36.78,Poor
23,3000,3.6,6.4,29.9,62.1,2,3.2,6.5,3,3,6,10.0,2.56,57.6,Moderate
23,5000,7.7,11.6,32.7,58.7,6,4.1,7.2,1,3,4,10.0,3.27,44.67,Poor
